STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;CDSD;DSND;EMNT;EMSD;EMXP;EMXT;HDSD;PRCP;TAVG;TMAX;TMIN
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1893-11;90;;10;;0.5;42;2600;1.38;28.2;32.6;23.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1893-12;90;;-5;;0.37;38;3809;1.32;26;30.1;21.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1894-01;0;;-6;;0.15;38;5054;1.17;24.8;28.7;21
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1894-02;0;;4;;0.21;37;6190;0.83;24.4;29.1;19.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1894-03;0;;4;;0.3;45;7391;0.72;26.2;32.5;20
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1894-04;0;;25;;0.18;69;8052;0.62;43;51.2;34.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1894-05;2;;38;;0.69;80;8471;3.45;51.5;58.9;44.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1894-06;14;;42;;0.51;80;8667;2.5;58.9;66.7;51.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1894-07;28;;45;;1.31;77;98;4.67;62.3;69.1;55.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1894-08;40;;47;;0.7;77;224;4.31;61.3;67.4;55.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1894-09;40;;30;;0.83;63;820;2.54;45.1;49.9;40.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1894-10;40;;17;;0.2;52;1718;0.88;36;39.9;32.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1894-11;40;;12;;0.65;44;2686;2.68;32.7;35.6;29.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1894-12;40;;-5;;0.14;39;4009;0.75;22.4;27.2;17.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1895-01;0;;-16;;0.24;36;5482;1.44;17.5;23.3;11.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1895-02;0;;-19;;0.19;29;7171;0.81;4.7;12.5;-3.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1895-03;0;;-6;;0.23;44;8482;0.65;22.7;30.1;15.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1895-04;0;;13;;0.32;67;9373;1.07;35.3;42.5;28.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1895-05;0;;33;;0.28;76;9808;1.12;51;60.9;41
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1895-06;34;;40;;0.51;82;9957;2.12;61.2;68.5;53.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1895-07;55;;51;;0.66;80;97;3;62.5;68.8;56.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1895-08;81;;45;;0.52;85;275;2.13;60.1;67.2;53
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1895-09;81;;36;;0.29;70;694;2.23;51;56.4;45.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1895-10;81;;31;;0.57;66;1353;2.7;43.8;48;39.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1895-11;81;;10;;0.44;53;2292;1.16;33.7;37.3;30.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1895-12;81;;0;;0.26;35;3656;0.77;21;25.3;16.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1896-01;0;;-3;;0.2;36;5062;0.94;19.7;27.1;12.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1896-02;0;;-6;;0.3;35;6484;0.85;16;24;8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1896-03;0;;7;;0.44;40;7669;0.99;26.8;31.7;21.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1896-04;0;;15;;0.36;57;8536;1.14;36.1;43.6;28.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1896-05;2;;30;;0.24;79;9046;0.79;48.6;56.5;40.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1896-06;45;;44;;0.61;86;9118;1.37;64;72.9;55.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1896-07;117;;53;;0.26;85;26;1.01;66.5;74;59
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1896-08;160;;48;;0.82;89;200;4.19;60.8;66.8;54.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1896-09;160;;34;;0.63;67;607;3.71;51.4;57.5;45.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1896-10;160;;30;;0.41;67;1178;1.91;46.6;51.9;41.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1896-11;160;;4;;0.5;43;2329;1.38;26.6;31.3;22
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1896-12;160;;-2;;0.37;35;3704;1.35;20.6;24.5;16.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1897-01;0;;-10;;0.29;37;5307;0.91;13.3;18.4;8.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1897-02;0;;-12;;0.18;35;6681;0.75;16;21.6;10.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1897-03;0;;5;;0.17;37;7957;0.69;23.8;29.5;18.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1897-04;0;;26;;0.5;71;8693;1.15;40.5;47.4;33.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1897-05;20;;40;;0.13;80;8843;0.75;60.8;70.2;51.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1897-06;34;;43;;0.72;81;9058;2.5;58.3;64.8;51.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1897-07;95;;46;;2.21;82;69;4.09;64.8;72.6;56.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1897-08;118;;48;;0.72;83;171;3.25;62.4;69;55.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1897-09;118;;35;;0.52;68;573;2.3;51.6;57.6;45.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1897-10;118;;31;;0.2;54;1291;1.28;41.8;45.2;38.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1897-11;118;;10;;0.24;47;2310;1.25;31;35.7;26.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1897-12;118;;-2;;0.26;38;3631;1.65;22.4;27.8;17
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1898-01;0;;-5;;0.21;43;4886;1.03;24.5;29.5;19.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1898-02;0;;-3;;0.17;36;6238;0.82;16.7;21.1;12.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1898-03;0;;-1;;0.22;37;7629;1.21;20.1;25.9;14.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1898-04;0;;19;;0.24;51;8521;1.14;35.3;40.5;30.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1898-05;0;;31;;0.41;71;8895;1.66;52.9;61.5;44.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1898-06;12;;39;;1.58;80;9059;2.74;59.9;68.1;51.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1898-07;30;;48;;0.2;79;82;1.59;62.9;69.3;56.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1898-08;70;;49;;0.27;88;182;1.19;63.1;70.8;55.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1898-09;70;;37;;0.57;65;639;2.97;49.8;55.7;43.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1898-10;70;;17;;0.7;54;1513;2.37;36.8;40.6;33
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1898-11;70;;16;;0.8;50;2382;2.08;36;39.3;32.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1898-12;70;;-7;;0.5;45;3570;2.64;26.7;31.2;22.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1899-01;0;;-7;;0.53;40;4984;2.48;19.4;25.2;13.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1899-02;0;;-11;;0.19;37;6331;1.02;16.9;23;10.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1899-03;0;;-13;;0.21;39;7809;0.97;17.3;25.6;9.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1899-04;0;;14;;0.3;63;8631;1.5;37.6;44;31.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1899-05;0;;27;;0.39;77;9160;1.7;47.9;56.2;39.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1899-06;5;;33;;0.77;79;9528;3.2;52.9;59.4;46.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1899-07;100;;51;;0.13;85;35;0.75;66.9;75.5;58.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1899-08;101;;43;;0.91;78;311;2.52;56.1;62.4;49.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1899-09;101;;39;;0.71;66;699;2.83;52.1;57.4;46.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1899-10;101;;22;;0.65;64;1387;2.75;42.8;47.1;38.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1899-11;101;;12;;0.39;52;2309;1.65;34.3;37.9;30.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1899-12;101;;1;;0.45;36;3775;1.2;17.7;22;13.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1900-01;0;;-9;;0.54;36;5297;1.4;15.9;20;11.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1900-02;0;;-27;;0.32;35;6658;2.31;16.4;22.4;10.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1900-03;0;;-13;;0.09;40;7992;0.35;22;29.4;14.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1900-04;0;;21;;0.24;48;8873;1.23;35.7;41.1;30.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1900-05;3;;27;;0.16;79;9462;0.62;46.1;54;38.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1900-06;12;;39;;0.4;79;9769;1.43;55.1;62.6;47.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1900-07;34;;45;;0.65;84;121;2.54;61.8;69;54.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1900-08;87;;41;;0.46;84;218;2.24;63.6;71.7;55.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1900-09;87;;33;;0.57;70;689;2.71;49.3;55.3;43.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1900-10;87;;33;;0.75;63;1379;3.07;42.7;46.5;38.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1900-11;87;;12;;0.11;41;2455;0.57;29.1;32.4;25.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1900-12;87;;-20;;0.3;40;3754;2;23.1;27.9;18.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1901-01;0;;-3;;0.13;36;4978;0.88;25.5;29.1;21.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1901-02;0;;-10;;0.21;35;6440;1.3;12.8;19.8;5.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1901-03;0;;-8;;0.4;41;7794;0.76;21.3;30.1;12.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1901-04;0;;21;;0.68;59;8606;2.23;37.9;44.2;31.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1901-05;0;;28;;0.31;71;9124;0.89;48.3;57.3;39.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1901-06;56;;43;;0.35;84;9236;1.61;63.2;71.2;55.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1901-07;183;;45;;0.5;88;93;1.21;66.1;74.5;57.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1901-08;225;;49;;0.69;83;164;2.32;64.1;71.1;57.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1901-09;225;;37;;0.14;66;516;0.44;53.3;59.6;46.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1901-10;225;;29;;0.22;59;1140;0.69;44.9;50.7;39
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1901-11;225;;7;;0.38;43;2281;1.83;27;31.8;22.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1901-12;225;;-13;;0.2;33;3821;1.66;15.3;20.2;10.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1902-01;0;;-16;;0.28;36;5386;1.83;14.5;22.3;6.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1902-02;0;;-11;;0.28;34;6714;0.92;17.6;25;10.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1902-03;0;;-13;;0.39;41;8035;2.09;22.4;28.7;16.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1902-04;0;;12;;0.21;50;9117;0.51;28.9;35.1;22.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1902-05;0;;23;;0.25;72;9685;0.96;46.7;53.5;39.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1902-06;6;;39;;0.62;77;9999;2.66;54.7;61.8;47.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1902-07;6;;44;;0.41;73;178;1.85;59.3;65.5;53
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1902-08;6;;45;;1;69;435;5.63;56.7;62.1;51.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1902-09;6;;31;;0.45;65;927;1.52;48.6;53.7;43.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1902-10;6;;20;;0.31;48;1813;1.89;36.4;40.2;32.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1902-11;6;;1;;0.26;46;2981;1.2;26.1;30.4;21.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1902-12;6;;-11;;0.35;36;4516;1.38;15.5;20.4;10.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1903-01;;;-8;;0.3;;;1.55;;;13
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1903-02;;;-7;;0.3;;;1.66;;;19.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1903-03;;;17;;0.28;;;0.64;;;27.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1903-04;;;24;;0.3;;;1.5;;;36
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1903-05;;;29;;0.81;78;;3.79;50.8;57.9;43.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1903-06;;;45;;0.68;81;;3.3;61.7;69.3;54
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1903-07;;;50;;0.74;80;91;2.09;62.7;69;56.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1903-08;;;49;;0.65;69;270;4.27;59.2;64.8;53.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1903-09;;;40;;0.26;74;618;1.05;53.4;59.6;47.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1903-10;;;17;;0.44;;;2.66;;;30.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1903-11;;;16;;0.19;;;1.36;;;30.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1903-12;;;3;;0.36;;;0.71;;;20.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1904-01;0;;10;;0.13;40;;0.57;26.1;29.3;23
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1904-02;0;;-9;;0.26;35;;1.5;18.3;23.2;13.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1904-03;0;;3;;0.09;47;;0.19;24.6;32.1;17.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1904-04;0;;13;;0.25;65;;1.07;39.7;47.1;32.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1904-05;0;;29;;0.83;63;;2.58;44.9;50.8;38.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1904-06;0;;38;;0.35;71;;2.25;54.3;61.6;47
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1904-07;2;;44;;0.52;73;209;2.04;58.3;64.5;52.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1904-08;4;;47;;1.88;75;428;5.62;58;63.7;52.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1904-09;4;;33;;0.46;68;832;0.86;51.5;57.8;45.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1904-10;4;;30;;0.34;65;1505;1.27;43.3;47.3;39.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1904-11;4;;4;;0.22;42;2602;1.33;28.4;32.3;24.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1904-12;4;;-10;;0.25;40;3967;2.41;21;25.6;16.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1905-01;0;;-11;;0.22;38;5474;1.24;16.4;22.8;9.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1905-02;0;;-3;;0.19;37;6619;0.83;24.1;29.4;18.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1905-03;0;;2;;0.17;41;7719;0.94;29.5;33.9;25.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1905-04;0;;14;;0.36;66;8579;1.56;36.3;42.8;29.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1905-05;0;;35;;0.51;75;8986;1.59;51.9;59.5;44.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1905-06;67;;40;;0.31;88;9125;1.2;62.6;69.9;55.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1905-07;99;;50;;0.48;83;79;2.24;63.5;69.9;57
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1905-08;118;;40;;0.35;85;278;2.77;59.2;65.7;52.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1905-09;118;;37;;0.7;68;715;1.84;50.4;55.2;45.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1905-10;118;;29;;0.52;50;1526;2.99;38.9;42;35.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1905-11;118;;15;;0.23;42;2510;1.35;32.2;35;29.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1905-12;118;;-9;;0.29;39;3728;1.11;25.7;29.9;21.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1906-01;0;;-3;;0.3;36;5039;1.07;22.7;27.4;18
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1906-02;0;;2;;0.13;36;6223;0.7;22.7;27.6;17.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1906-03;0;;-6;;0.33;39;7495;1.91;23.9;30.7;17.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1906-04;0;;19;;0.34;69;8231;1.2;40.5;48.7;32.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1906-05;38;;36;;0.72;85;8409;1.83;60.5;70;51
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1906-06;50;;45;;0.73;79;8564;3.07;60.2;67.6;52.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1906-07;136;;49;;1.1;86;63;4.14;65.8;73.4;58.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1906-08;153;;40;;0.62;80;292;3.24;58.1;64.4;51.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1906-09;153;;29;;0.32;63;803;1.56;48;54.4;41.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1906-10;153;;25;;0.42;54;1551;1.46;40.9;45.2;36.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1906-11;153;;18;;0.59;43;2541;2.66;32;35;29
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1906-12;153;;3;;0.23;37;3846;1.2;22.9;27.1;18.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1907-01;;;-18;;0.12;;;0.61;;;3.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1907-02;;;-3;;0.14;36;;0.47;19.7;24.4;14.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1907-03;;;6;;0.06;51;;0.17;27.4;34.1;20.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1907-04;;;20;;0.48;57;;2.1;38.5;44.9;32.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1907-05;;;31;;0.45;72;;2.43;45.1;51.5;38.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1907-06;;;34;;0.33;80;;1.24;59.7;67.7;51.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1907-07;;;45;;0.72;86;97;2.43;64;71.3;56.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1907-08;;;42;;0.59;67;341;4.06;57.1;62.9;51.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1907-09;;;29;;0.53;76;781;1.81;50.4;57.1;43.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1907-10;;;24;;0.28;64;1380;0.89;45.7;50.3;41.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1907-11;;;10;;0.24;42;2485;0.59;28.1;31.4;24.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1907-12;;;-17;;0.08;34;4246;0.41;8.2;13.2;3.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1908-01;0;;-11;;0.15;37;5723;0.96;17.3;22.7;12
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1908-02;0;;1;;0.26;36;6996;1.05;21.1;25.9;16.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1908-03;0;;-2;;0.04;49;8281;0.11;23.6;30.8;16.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1908-04;0;;26;;0.47;63;9067;0.97;38.8;45.8;31.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1908-05;0;;27;;0.61;71;9688;1.76;45;51.6;38.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1908-06;24;;33;;1.07;85;9962;3.1;56.6;64.3;49
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1908-07;87;;44;;0.44;85;154;1.68;62.1;69.3;54.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1908-08;103;;43;;0.54;77;328;3.25;59.9;66.2;53.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1908-09;103;;33;;1.31;64;782;2.78;49.8;54.3;45.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1908-10;103;;24;;1.11;53;1549;2.46;40.3;44.3;36.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1908-11;103;;8;;0.41;42;2754;1.49;24.8;29.2;20.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1908-12;103;;-12;;0.2;38;3997;1.06;24.9;28.4;21.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1909-01;0;;-1;;0.06;36;5268;0.17;24;27.8;20.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1909-02;0;;-11;;0.25;31;6766;0.83;11.5;17;6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1909-03;0;;2;;0.26;40;7967;1.08;26.3;30.9;21.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1909-04;0;;14;;0.12;50;8932;0.86;32.8;38.2;27.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1909-05;0;;26;;0.21;72;9631;0.78;42.4;49.4;35.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1909-06;4;;39;;0.4;78;9876;1.16;57;65.1;48.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1909-07;26;;47;;0.49;81;122;2.98;61.8;68.5;55.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1909-08;28;;44;;0.54;79;288;2.2;59.7;66;53.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1909-09;28;;31;;0.39;72;586;2.12;55.1;62.2;47.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1909-10;28;;36;;0.43;63;1095;2.21;48.6;52.8;44.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1909-11;28;;6;;0.25;45;2213;1.61;27.7;31.5;23.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1909-12;28;;5;;0.28;36;3394;1.73;26.9;30.6;23.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1910-01;0;;-14;;0.36;37;4734;1.85;21.8;26.7;16.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1910-02;0;;5;;0.22;38;5786;0.7;27.4;30.9;23.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1910-03;0;;23;;0.23;43;6800;0.87;32.3;35.9;28.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1910-04;0;;24;;0.31;62;7463;0.93;42.9;50.6;35.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1910-05;1;;34;;0.5;82;7865;1.19;52.1;60.3;43.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1910-06;42;;37;;0.2;88;8079;1.18;59.2;67.2;51.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1910-07;81;;47;;0.43;83;76;2.05;63.8;71.6;56
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1910-08;99;;42;;0.71;83;343;2.66;57;62.9;51
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1910-09;99;;34;;0.42;74;681;1.64;53.7;60.3;47.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1910-10;99;;21;;0.92;55;1479;1.61;39.3;44;34.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1910-11;99;;13;;0.26;38;2609;1.38;27.3;30.7;24
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1910-12;99;;10;;0.35;38;3735;1.68;28.7;31.8;25.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1911-01;0;;-4;;0.16;35;5129;0.8;20;25.8;14.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1911-02;0;;-16;;0.43;37;6684;1.75;9.4;16.5;2.4
